code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SZ.000858,五粮液,2019-06-03 00:00:00,75.022,75.182,77.272,73.782,26.449,0.00688,26133637,2653955613.16,0.2801045723736968,74.972
SZ.000858,五粮液,2019-06-04 00:00:00,76.102,72.912,76.222,72.352,25.857,0.00846,32098094,3192822293.7,-3.019339735574999,75.182
SZ.000858,五粮液,2019-06-05 00:00:00,74.272,72.772,74.332,72.602,25.821,0.0062,23542007,2346988264.17,-0.1920122887864831,72.912
SZ.000858,五粮液,2019-06-06 00:00:00,73.402,72.712,74.192,72.082,25.362,0.00572,21720447,2118748151.01,-0.08244929368438722,72.772
SZ.000858,五粮液,2019-06-10 00:00:00,72.722,75.862,76.552,71.422,26.183,0.00911,34585705,3428090377.71,4.3321597535482335,72.712
SZ.000858,五粮液,2019-06-11 00:00:00,76.582,84.372,84.942,76.102,28.401,0.0169,64152654,6792227836.56,11.217737470670436,75.862
SZ.000858,五粮液,2019-06-12 00:00:00,84.532,83.032,85.222,81.832,28.052,0.01013,38459328,4155736709.28,-1.5882046176456686,84.372
SZ.000858,五粮液,2019-06-13 00:00:00,83.442,82.222,83.572,80.572,27.841,0.00724,27469333,2924978251.25,-0.9755275074670035,83.032
SZ.000858,五粮液,2019-06-14 00:00:00,82.202,80.382,84.122,80.112,27.361,0.00917,34824273,3709509512.1,-2.237843886064544,82.222
SZ.000858,五粮液,2019-06-17 00:00:00,80.382,79.122,81.662,77.532,27.033,0.00792,30060892,3129573468.45,-1.5675151153243325,80.382
SZ.000858,五粮液,2019-06-18 00:00:00,78.882,79.502,80.552,77.622,27.132,0.00613,23270902,2416587880.61,0.4802709739389745,79.122
SZ.000858,五粮液,2019-06-19 00:00:00,83.202,81.322,83.622,81.282,27.606,0.00997,37826025,4049045244.0,2.2892505848909552,79.502
SZ.000858,五粮液,2019-06-20 00:00:00,80.882,88.392,88.522,80.752,29.449,0.01663,63113288,6984596749.9,8.693834386758802,81.322
SZ.000858,五粮液,2019-06-21 00:00:00,87.482,88.402,89.302,86.622,29.452,0.0113,42898624,4826930124.03,0.011313241017292421,88.392
SZ.000858,五粮液,2019-06-24 00:00:00,88.402,90.482,92.822,87.432,29.994,0.01128,42801426,4920809658.8,2.3528879437116785,88.402
SZ.000858,五粮液,2019-06-25 00:00:00,90.482,90.322,91.992,87.422,29.953,0.01021,38759654,4414668439.09,-0.1768307508675721,90.482
SZ.000858,五粮液,2019-06-26 00:00:00,89.662,89.242,90.262,88.612,29.671,0.00535,20314890,2313679180.34,-1.1957219724983927,90.322
SZ.000858,五粮液,2019-06-27 00:00:00,89.932,92.722,93.892,89.932,30.578,0.01177,44692926,5219625987.78,3.899509199704163,89.242
SZ.000858,五粮液,2019-06-28 00:00:00,93.002,93.372,93.762,91.302,30.748,0.00712,27036146,3173238391.51,0.701020254092886,92.722
SZ.000858,五粮液,2019-07-01 00:00:00,96.602,101.422,101.422,96.472,32.846,0.01264,47980942,5957481819.8,8.621428265432888,93.372
SZ.000858,五粮液,2019-07-02 00:00:00,100.132,103.422,103.422,100.032,33.368,0.01009,38293861,4819052184.0,1.9719587466230208,101.422
SZ.000858,五粮液,2019-07-03 00:00:00,102.422,99.332,105.711999999,97.562,32.301,0.01882,71443386,9012422827.11,-3.9546711531395675,103.422
SZ.000858,五粮液,2019-07-04 00:00:00,99.312,98.512,100.282,95.702,32.088,0.01273,48313464,5912603655.03,-0.8255144364353815,99.332
SZ.000858,五粮液,2019-07-05 00:00:00,98.922,105.232,105.602,98.422,33.839,0.01483,56284313,7145349870.9,6.821503979210654,98.512
SZ.000858,五粮液,2019-07-08 00:00:00,105.202,102.452,105.222,99.922,33.115,0.01228,46616192,5915433713.39,-2.6417819674623697,105.232
SZ.000858,五粮液,2019-07-09 00:00:00,102.142,101.422,104.222,99.922,32.846,0.00969,36763638,4648787014.64,-1.005348846288995,102.452
SZ.000858,五粮液,2019-07-10 00:00:00,102.302,101.852,102.862,100.822,32.958,0.00649,24640005,3115224797.8,0.4239711305239562,101.422
SZ.000858,五粮液,2019-07-11 00:00:00,102.872,98.922,103.342,98.252,32.194,0.01109,42100356,5284580704.31,-2.876723088402787,101.852
SZ.000858,五粮液,2019-07-12 00:00:00,99.152,101.002,101.952,98.322,32.737,0.00881,33453302,4185378161.31,2.102666747538463,98.922
SZ.000858,五粮液,2019-07-15 00:00:00,99.442,100.512,100.882,96.922,32.609,0.00776,29438667,3649762390.16,-0.48513890814042787,101.002
SZ.000858,五粮液,2019-07-16 00:00:00,100.522,99.002,101.422,98.612,32.215,0.00605,22980004,2852294240.25,-1.502308182107614,100.512
SZ.000858,五粮液,2019-07-17 00:00:00,98.922,99.022,100.162,97.922,32.221,0.00523,19844862,2452457673.56,0.02020161208865501,99.002
SZ.000858,五粮液,2019-07-18 00:00:00,98.932,96.422,99.672,96.422,31.543,0.00737,27961769,3420457851.7,-2.6256791420088548,99.022
SZ.000858,五粮液,2019-07-19 00:00:00,97.422,97.562,99.302,96.522,31.84,0.00628,23843334,2923077635.08,1.1823027939681823,96.422
SZ.000858,五粮液,2019-07-22 00:00:00,97.722,98.872,99.202,96.752,32.181,0.00604,22928970,2814700738.46,1.3427359012730389,97.562
SZ.000858,五粮液,2019-07-23 00:00:00,99.122,95.472,99.202,94.102,31.295,0.01124,42676139,5141805061.0,-3.438789546079786,98.872
SZ.000858,五粮液,2019-07-24 00:00:00,95.642,94.922,96.552,94.422,31.152,0.00745,28278572,3392025182.85,-0.5760851349086614,95.472
SZ.000858,五粮液,2019-07-25 00:00:00,94.722,97.102,97.192,91.622,31.72,0.01159,43975274,5225971396.15,2.296622490044465,94.922
SZ.000858,五粮液,2019-07-26 00:00:00,96.232,96.672,97.922,95.922,31.608,0.0062,23523112,2859765034.27,-0.44283330930362585,97.102
