code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SZ.000001,平安银行,2019-06-03 00:00:00,9.601,9.281,9.711,9.201,7.959,0.00881,151271905,1816591876.76,-2.928563957744999,9.561
SZ.000001,平安银行,2019-06-04 00:00:00,9.271,9.231,9.321,8.981,7.926,0.00568,97465534,1147709578.08,-0.5387350501023673,9.281
SZ.000001,平安银行,2019-06-05 00:00:00,9.351,9.351,9.521,9.301,8.006,0.00436,74889231,899331716.05,1.2999675008124905,9.231
SZ.000001,平安银行,2019-06-06 00:00:00,9.351,9.301,9.451,9.271,7.973,0.00253,43366526,519425127.18,-0.5347021708908214,9.351
SZ.000001,平安银行,2019-06-10 00:00:00,9.391,9.721,9.851,9.361,8.254,0.00667,114466882,1404223620.41,4.515643479195785,9.301
SZ.000001,平安银行,2019-06-11 00:00:00,9.721,10.031,10.101,9.681,8.461,0.00729,125108751,1574105212.18,3.1889723279498043,9.721
SZ.000001,平安银行,2019-06-12 00:00:00,10.011,9.951,10.041,9.821,8.408,0.00383,65731018,825178004.42,-0.797527664240854,10.031
SZ.000001,平安银行,2019-06-13 00:00:00,9.921,9.971,10.061,9.811,8.421,0.00309,53000026,666277695.76,0.20098482564565945,9.951
SZ.000001,平安银行,2019-06-14 00:00:00,9.971,9.871,10.071,9.831,8.354,0.00281,48319173,606815214.15,-1.0029084344599304,9.971
SZ.000001,平安银行,2019-06-17 00:00:00,9.861,10.051,10.171,9.861,8.474,0.00361,61981588,786223580.98,1.8235234525377337,9.871
SZ.000001,平安银行,2019-06-18 00:00:00,10.051,10.181,10.231,9.971,8.561,0.00282,48355512,616237571.71,1.2934036414287036,10.051
SZ.000001,平安银行,2019-06-19 00:00:00,10.671,10.451,10.771,10.391,8.742,0.00666,114322639,1504997837.9,2.6519988213338705,10.181
SZ.000001,平安银行,2019-06-20 00:00:00,10.551,11.181,11.331,10.501,9.23,0.00891,152919147,2083209238.73,6.984977514113469,10.451
SZ.000001,平安银行,2019-06-21 00:00:00,11.141,11.021,11.251,10.961,9.123,0.00589,101112915,1384099587.01,-1.4309990161881618,11.181
SZ.000001,平安银行,2019-06-24 00:00:00,11.071,11.071,11.211,10.991,9.157,0.00384,65957285,904433349.29,0.45367933944287203,11.021
SZ.000001,平安银行,2019-06-25 00:00:00,11.101,10.811,11.101,10.451,8.983,0.00856,146922707,1954855785.93,-2.3484780056002146,11.071
SZ.000001,平安银行,2019-06-26 00:00:00,10.796,10.896,11.026,10.716,8.943,0.00318,54650476,731207282.9,0.7862362408657928,10.811
SZ.000001,平安银行,2019-06-27 00:00:00,11.026,11.236,11.376,10.976,9.17,0.00539,92507494,1270042461.29,3.120411160058736,10.896
SZ.000001,平安银行,2019-06-28 00:00:00,11.256,11.306,11.316,11.106,9.217,0.0029,49809369,682679970.2,0.6229975080099547,11.236
SZ.000001,平安银行,2019-07-01 00:00:00,11.536,11.456,11.706,11.396,9.317,0.00559,96063600,1347792874.8,1.3267291703520288,11.306
SZ.000001,平安银行,2019-07-02 00:00:00,11.406,11.706,11.766,11.386,9.484,0.00613,105274486,1481211353.19,2.1822625698324023,11.456
SZ.000001,平安银行,2019-07-03 00:00:00,11.706,11.536,11.736,11.396,9.371,0.00448,76907849,1076744400.79,-1.4522467110883301,11.706
SZ.000001,平安银行,2019-07-04 00:00:00,11.536,11.516,11.806,11.406,9.357,0.00362,62129252,873624287.32,-0.17337031900138328,11.536
SZ.000001,平安银行,2019-07-05 00:00:00,11.476,11.446,11.506,11.216,9.311,0.00436,74919609,1037357175.72,-0.6078499478985784,11.516
SZ.000001,平安银行,2019-07-08 00:00:00,11.346,11.116,11.406,10.976,9.09,0.00453,77841390,1061095712.61,-2.883103267517037,11.446
SZ.000001,平安银行,2019-07-09 00:00:00,11.156,11.116,11.236,10.966,9.09,0.00288,49429611,670391720.57,0.0,11.116
SZ.000001,平安银行,2019-07-10 00:00:00,11.136,11.086,11.226,11.016,9.07,0.00209,35822079,487071876.75,-0.2698812522490047,11.116
SZ.000001,平安银行,2019-07-11 00:00:00,11.206,11.066,11.306,11.056,9.056,0.00282,48418314,660588299.89,-0.18040772145047423,11.086
SZ.000001,平安银行,2019-07-12 00:00:00,11.126,11.646,11.756,11.106,9.444,0.00853,146536652,2055749881.65,5.2412795951563345,11.066
SZ.000001,平安银行,2019-07-15 00:00:00,11.556,11.526,11.646,11.366,9.364,0.0049,84128276,1175798104.87,-1.0303967027305598,11.646
SZ.000001,平安银行,2019-07-16 00:00:00,11.496,11.276,11.516,11.236,9.197,0.00421,72278079,998151578.95,-2.1690091965989935,11.526
SZ.000001,平安银行,2019-07-17 00:00:00,11.226,11.216,11.336,11.136,9.157,0.00239,41002063,561944451.84,-0.5321035828307955,11.276
SZ.000001,平安银行,2019-07-18 00:00:00,11.176,11.196,11.336,11.086,9.143,0.00246,42282622,578067487.97,-0.1783166904422216,11.216
SZ.000001,平安银行,2019-07-19 00:00:00,11.266,11.516,11.606,11.206,9.357,0.00505,86639070,1207316526.53,2.8581636298678124,11.196
SZ.000001,平安银行,2019-07-22 00:00:00,11.486,11.376,11.546,11.286,9.264,0.00339,58228330,807249426.05,-1.2156998957971568,11.516
SZ.000001,平安银行,2019-07-23 00:00:00,11.386,11.286,11.396,11.176,9.204,0.00294,50400423,692328447.63,-0.791139240506328,11.376
