code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600036,招商银行,2019-06-03 00:00:00,22.612,22.762,23.012,22.242,10.436,0.00191,39481401,1351932252.0,0.8417508417508475,22.572
SH.600036,招商银行,2019-06-04 00:00:00,22.762,22.392,22.772,22.121999999,10.324,0.00159,32789127,1113572392.0,-1.625516211229246,22.762
SH.600036,招商银行,2019-06-05 00:00:00,22.692,22.312,22.822,22.282,10.3,0.00131,26927425,919338240.0,-0.3572704537334686,22.392
SH.600036,招商银行,2019-06-06 00:00:00,22.492,22.262,22.492,21.742,10.285,0.00147,30232510,1024276660.0,-0.22409465758336639,22.312
SH.600036,招商银行,2019-06-10 00:00:00,22.392,23.102,23.262,22.371999999,10.54,0.00239,49305517,1707698127.0,3.773245889857155,22.262
SH.600036,招商银行,2019-06-11 00:00:00,23.102,23.782,23.902,23.102,10.746,0.00254,52369707,1840362215.0,2.943468098000172,23.102
SH.600036,招商银行,2019-06-12 00:00:00,23.752,23.692,23.872,23.412,10.719,0.00131,27091558,956824031.0,-0.3784374737196193,23.782
SH.600036,招商银行,2019-06-13 00:00:00,23.692,23.612,23.862,23.242,10.694,0.00124,25623223,901854016.0,-0.33766672294446165,23.692
SH.600036,招商银行,2019-06-14 00:00:00,23.692,23.712,23.932,23.542,10.725,0.00166,34183657,1207793174.0,0.4235134677282798,23.612
SH.600036,招商银行,2019-06-17 00:00:00,23.662,23.962,24.342,23.622,10.8,0.00127,26237633,935672872.0,1.0543184885290149,23.712
SH.600036,招商银行,2019-06-18 00:00:00,24.062,24.382,24.382,23.872,10.928,0.00147,30228448,1084120436.0,1.7527752274434594,23.962
SH.600036,招商银行,2019-06-19 00:00:00,25.352,25.162,25.662,24.932,11.165,0.00316,65238879,2411603687.0,3.199081289475833,24.382
SH.600036,招商银行,2019-06-20 00:00:00,25.222,26.742,26.842,25.222,11.644,0.0036,74229868,2808109447.0,6.279310070741602,25.162
SH.600036,招商银行,2019-06-21 00:00:00,26.742,26.052,26.862,25.862,11.435,0.00289,59617631,2257474698.0,-2.580210904195652,26.742
SH.600036,招商银行,2019-06-24 00:00:00,25.882,26.322,26.352,25.842,11.516,0.0015,30881629,1166862209.0,1.0363887609396576,26.052
SH.600036,招商银行,2019-06-25 00:00:00,25.872,24.492,25.872,23.112,10.961,0.0118,243512152,8747563858.0,-6.952359243218593,26.322
SH.600036,招商银行,2019-06-26 00:00:00,23.432,23.832,24.292,23.382,10.761,0.00509,104997810,3729647597.0,-2.694757471827536,24.492
SH.600036,招商银行,2019-06-27 00:00:00,24.242,24.812,24.922,24.112,11.058,0.0045,92805629,3369234270.0,4.1121181604565304,23.832
SH.600036,招商银行,2019-06-28 00:00:00,24.712,24.342,24.892,24.202,10.916,0.00257,53062339,1914139579.0,-1.8942447202966401,24.812
SH.600036,招商银行,2019-07-01 00:00:00,25.112,25.262,25.592,25.062,11.195,0.00394,81245491,2997920556.0,3.7794758031386158,24.342
SH.600036,招商银行,2019-07-02 00:00:00,25.282,24.882,25.282,24.662,11.08,0.00297,61223395,2235226043.0,-1.5042356107988244,25.262
SH.600036,招商银行,2019-07-03 00:00:00,24.752,24.512,24.852,24.422,10.967,0.00232,47928441,1735338347.0,-1.4870187283980425,24.882
SH.600036,招商银行,2019-07-04 00:00:00,24.732,24.442,24.802,24.372,10.946,0.00184,37917354,1371454234.0,-0.28557441253263827,24.512
SH.600036,招商银行,2019-07-05 00:00:00,24.562,24.832,24.992,24.362,11.064,0.00177,36451591,1325134309.0,1.5956141068652345,24.442
SH.600036,招商银行,2019-07-08 00:00:00,24.442,23.922,24.562,23.722,10.788,0.00245,50610541,1805159246.0,-3.664626288659794,24.832
SH.600036,招商银行,2019-07-09 00:00:00,23.942,23.652,24.062,23.562,10.706,0.00136,28106075,993475022.0,-1.1286681715575602,23.922
SH.600036,招商银行,2019-07-10 00:00:00,23.962,23.482,24.012,23.342,10.655,0.00216,44487076,1564014123.0,-0.7187552849653378,23.652
SH.600036,招商银行,2019-07-11 00:00:00,23.822,24.262,24.422,23.672,10.891,0.0029,59828966,2141800970.0,3.321693211821826,23.482
SH.600036,招商银行,2019-07-12 00:00:00,24.482,24.702,24.902,24.322,10.74,0.00241,49746675,1759080553.0,1.8135355700272082,24.262
SH.600036,招商银行,2019-07-15 00:00:00,24.312,24.602,24.982,23.802,10.709,0.00205,42271763,1482173720.0,-0.40482552020079915,24.702
SH.600036,招商银行,2019-07-16 00:00:00,24.672,24.612,24.802,24.452,10.712,0.00131,27014554,955308164.0,0.040647101861629176,24.602
SH.600036,招商银行,2019-07-17 00:00:00,24.412,24.512,24.722,24.312,10.682,0.0011,22637619,796929618.0,-0.4063058670567117,24.612
SH.600036,招商银行,2019-07-18 00:00:00,24.602,24.622,24.882,24.372,10.716,0.00164,33890048,1198433942.0,0.448759791122713,24.512
SH.600036,招商银行,2019-07-19 00:00:00,24.982,25.672,25.792,24.882,11.034,0.00242,49864204,1804011550.0,4.264478921289906,24.622
SH.600036,招商银行,2019-07-22 00:00:00,25.662,25.672,26.072,25.392,11.034,0.00164,33732997,1230690061.0,0.0,25.672
SH.600036,招商银行,2019-07-23 00:00:00,25.672,25.512,25.802,25.312,10.986,0.00122,25079506,909838723.0,-0.6232471174820822,25.672
SH.600036,招商银行,2019-07-24 00:00:00,25.742,25.732,26.262,25.542,11.052,0.00166,34263449,1254224791.0,0.8623392913138871,25.512
SH.600036,招商银行,2019-07-25 00:00:00,26.052,26.562,26.782,26.052,11.304,0.00247,50994342,1896150462.0,3.225555728276084,25.732
SH.600036,招商银行,2019-07-26 00:00:00,26.352,26.522,26.672,26.332,11.292,0.00113,23391862,870022305.0,-0.15059106994956215,26.562
