code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.601888,中国中免,2019-06-03 00:00:00,69.86,69.1,70.91,68.37,35.276,0.00347,6773053,521090024.0,-1.1020466580793047,69.87
SH.601888,中国中免,2019-06-04 00:00:00,68.99,68.18,69.48,67.58,34.852,0.00305,5962995,452173798.0,-1.3314037626627897,69.1
SH.601888,中国中免,2019-06-05 00:00:00,68.77,67.03,68.98,66.89,34.323,0.00304,5938424,446426955.0,-1.686711645643892,68.18
SH.601888,中国中免,2019-06-06 00:00:00,67.55,66.41,67.97,65.92,34.037,0.00383,7469753,554939197.0,-0.9249589735939199,67.03
SH.601888,中国中免,2019-06-10 00:00:00,67.04,68.42,68.98,66.5,34.963,0.00313,6119269,462580444.0,3.0266526125583577,66.41
SH.601888,中国中免,2019-06-11 00:00:00,68.8,71.18,71.46,68.8,36.233,0.0055,10730225,835186999.0,4.03390821397253,68.42
SH.601888,中国中免,2019-06-12 00:00:00,71.13,71.53,71.64,70.53,36.395,0.00307,5999056,471844516.0,0.49171115481876126,71.18
SH.601888,中国中免,2019-06-13 00:00:00,71.63,70.98,71.68,70.25,36.141,0.00236,4601788,361120804.0,-0.7689081504263905,71.53
SH.601888,中国中免,2019-06-14 00:00:00,71.47,71.94,74.08,71.36,36.583,0.0043,8392011,672783421.0,1.352493660185959,70.98
SH.601888,中国中免,2019-06-17 00:00:00,72.4,73.78,74.54,72.0,37.43,0.00398,7765397,629353185.0,2.557686961356691,71.94
SH.601888,中国中免,2019-06-18 00:00:00,73.88,72.51,74.06,72.27,36.846,0.00284,5538518,445827925.0,-1.7213336947682245,73.78
SH.601888,中国中免,2019-06-19 00:00:00,73.96,75.15,75.46,73.36,38.061,0.00431,8406712,690780620.0,3.6408771203971875,72.51
SH.601888,中国中免,2019-06-20 00:00:00,75.16,78.16,80.37,74.51,39.447,0.00644,12566352,1070179970.0,4.005322687957406,75.15
SH.601888,中国中免,2019-06-21 00:00:00,78.08,77.52,79.68,76.78,39.152,0.00469,9147510,780237910.0,-0.8188331627430918,78.16
SH.601888,中国中免,2019-06-24 00:00:00,77.9,78.54,79.52,76.81,39.369,0.00355,6930904,590280377.0,1.3157894736842237,77.52
SH.601888,中国中免,2019-06-25 00:00:00,78.65,77.55,79.02,76.63,38.913,0.00366,7139584,604595987.0,-1.2605042016806838,78.54
SH.601888,中国中免,2019-06-26 00:00:00,77.4,78.03,78.43,77.1,39.134,0.00274,5341223,452591434.0,0.618955512572539,77.55
SH.601888,中国中免,2019-06-27 00:00:00,78.44,79.61,80.26,77.63,39.861,0.00437,8534183,737800150.0,2.0248622324746868,78.03
SH.601888,中国中免,2019-06-28 00:00:00,79.61,81.68,81.72,78.84,40.814,0.00317,6196363,540173325.0,2.600175857304368,79.61
SH.601888,中国中免,2019-07-01 00:00:00,82.63,83.23,84.31,82.44,41.528,0.00463,9037056,813870695.0,1.8976493633692422,81.68
SH.601888,中国中免,2019-07-02 00:00:00,83.23,84.21,84.63,81.61,41.979,0.00467,9113747,822380513.0,1.1774600504625612,83.23
SH.601888,中国中免,2019-07-03 00:00:00,84.03,81.21,84.72,80.53,40.598,0.00486,9482575,846385614.0,-3.5625222657641613,84.21
SH.601888,中国中免,2019-07-04 00:00:00,79.33,76.33,79.36,74.68,38.351,0.01474,28774383,2401866198.0,-6.00911217830316,81.21
SH.601888,中国中免,2019-07-05 00:00:00,76.53,79.53,80.36,76.29,39.825,0.00776,15145428,1295168829.0,4.192322808856286,76.33
SH.601888,中国中免,2019-07-08 00:00:00,79.92,78.03,79.93,77.01,39.134,0.00478,9327576,792950902.0,-1.886080724254998,79.53
SH.601888,中国中免,2019-07-09 00:00:00,78.65,78.05,78.82,77.6,39.143,0.00256,4992551,425099144.0,0.025631167499674506,78.03
SH.601888,中国中免,2019-07-10 00:00:00,78.91,80.97,81.8,78.13,40.488,0.00513,10008802,874445226.0,3.741191543882129,78.05
SH.601888,中国中免,2019-07-11 00:00:00,81.62,79.15,82.63,78.36,39.65,0.00564,11008846,963700892.0,-2.247746078794607,80.97
SH.601888,中国中免,2019-07-12 00:00:00,79.03,80.74,81.89,79.03,40.382,0.00391,7633825,670242271.0,2.0088439671509652,79.15
SH.601888,中国中免,2019-07-15 00:00:00,81.43,80.85,81.44,79.63,40.432,0.00301,5877709,514621208.0,0.13623978201634807,80.74
SH.601888,中国中免,2019-07-16 00:00:00,81.15,79.23,81.15,79.08,39.686,0.00328,6410423,555410112.0,-2.003710575139135,80.85
SH.601888,中国中免,2019-07-17 00:00:00,78.83,77.74,78.83,75.53,39.0,0.0065,12694211,1070902048.0,-1.8806007825318807,79.23
SH.601888,中国中免,2019-07-18 00:00:00,78.04,78.23,78.73,77.78,39.226,0.00316,6163777,525353524.0,0.6303061487008094,77.74
SH.601888,中国中免,2019-07-19 00:00:00,78.83,78.91,80.38,78.37,39.539,0.00306,5966276,513830690.0,0.8692317525245975,78.23
SH.601888,中国中免,2019-07-22 00:00:00,78.22,81.05,81.43,78.04,40.524,0.00367,7156852,621372045.0,2.7119503231529603,78.91
SH.601888,中国中免,2019-07-23 00:00:00,81.0,79.16,81.03,78.63,39.654,0.00385,7507842,647601469.0,-2.331893892658853,81.05
SH.601888,中国中免,2019-07-24 00:00:00,79.32,79.0,79.58,78.65,39.581,0.00237,4631924,398256339.0,-0.20212228398180468,79.16
SH.601888,中国中免,2019-07-25 00:00:00,79.32,81.13,81.15,78.7,40.561,0.00389,7586960,662139006.0,2.696202531645564,79.0
SH.601888,中国中免,2019-07-26 00:00:00,80.88,82.63,83.52,80.67,41.252,0.00431,8419780,753897861.0,1.848884506347837,81.13
SH.601888,中国中免,2019-07-29 00:00:00,83.01,83.53,83.53,82.43,41.666,0.00249,4852679,437034458.0,1.0891927871233278,82.63
SH.601888,中国中免,2019-07-30 00:00:00,83.71,82.97,83.83,81.83,41.408,0.00308,6013815,538850255.0,-0.6704178139590593,83.53
SH.601888,中国中免,2019-07-31 00:00:00,82.29,83.53,83.59,81.06,41.666,0.00321,6276069,559590460.0,0.6749427503917106,82.97
SH.601888,中国中免,2019-08-01 00:00:00,83.03,82.53,84.96,81.21,41.206,0.00445,8690726,783723595.0,-1.1971746677840296,83.53
SH.601888,中国中免,2019-08-02 00:00:00,81.93,83.5,84.13,80.78,41.652,0.0036,7029276,627538802.0,1.1753301829637695,82.53
SH.601888,中国中免,2019-08-05 00:00:00,82.36,78.83,82.91,78.76,39.502,0.00622,12151267,1065522288.0,-5.592814371257488,83.5
SH.601888,中国中免,2019-08-06 00:00:00,75.33,78.88,78.93,75.3,39.525,0.00766,14950964,1254524369.0,0.06342762907522156,78.83
SH.601888,中国中免,2019-08-07 00:00:00,79.2,79.23,80.62,78.23,39.686,0.00382,7458770,644292133.0,0.4437119675456498,78.88
SH.601888,中国中免,2019-08-08 00:00:00,79.53,80.55,80.83,79.43,40.294,0.00274,5356716,467536255.0,1.66603559257856,79.23
SH.601888,中国中免,2019-08-09 00:00:00,81.33,80.43,81.52,80.18,40.239,0.00231,4506398,395412363.0,-0.14897579143387998,80.55
SH.601888,中国中免,2019-08-12 00:00:00,80.63,80.63,81.17,79.91,40.331,0.0023,4498658,393001472.0,0.24866343404200997,80.43
SH.601888,中国中免,2019-08-13 00:00:00,79.93,79.83,80.22,77.51,39.963,0.00419,8181558,702058189.0,-0.9921865310678372,80.63
SH.601888,中国中免,2019-08-14 00:00:00,80.44,81.68,81.83,80.44,40.814,0.00376,7343634,648288593.0,2.3174245271201412,79.83
SH.601888,中国中免,2019-08-15 00:00:00,80.03,80.46,81.31,79.53,40.253,0.00263,5140620,449050432.0,-1.49363369245839,81.68
SH.601888,中国中免,2019-08-16 00:00:00,80.58,83.75,84.79,79.89,41.767,0.00529,10333841,930620676.0,4.088988317176245,80.46
SH.601888,中国中免,2019-08-19 00:00:00,84.23,83.93,85.48,82.63,41.85,0.00381,7444993,674633920.0,0.21492537313433652,83.75
SH.601888,中国中免,2019-08-20 00:00:00,83.83,84.23,84.4,83.06,41.988,0.0023,4482275,406422006.0,0.3574407244131981,83.93
SH.601888,中国中免,2019-08-21 00:00:00,84.33,83.83,84.38,83.22,41.804,0.00166,3242627,294338289.0,-0.4748901816455012,84.23
SH.601888,中国中免,2019-08-22 00:00:00,84.55,87.38,87.83,84.23,43.439,0.00495,9672725,905871781.0,4.2347608254801345,83.83
SH.601888,中国中免,2019-08-23 00:00:00,87.78,88.31,89.91,87.04,43.867,0.00334,6512897,621860364.0,1.0643167772945832,87.38
SH.601888,中国中免,2019-08-26 00:00:00,87.53,87.87,89.53,86.78,43.664,0.0039,7611889,724128471.0,-0.49824481938625037,88.31
SH.601888,中国中免,2019-08-27 00:00:00,88.4,88.6,89.67,87.87,44.0,0.00389,7594415,726377950.0,0.8307727324456466,87.87
SH.601888,中国中免,2019-08-28 00:00:00,88.05,87.92,88.73,86.41,43.687,0.00319,6222079,588588616.0,-0.7674943566591339,88.6
SH.601888,中国中免,2019-08-29 00:00:00,88.03,87.93,88.33,86.56,43.692,0.00263,5140858,485173172.0,0.011373976342135026,87.92
SH.601888,中国中免,2019-08-30 00:00:00,88.03,88.51,89.38,87.46,43.959,0.00448,8751967,835741000.0,0.6596156033208214,87.93
SH.601888,中国中免,2019-09-02 00:00:00,89.06,87.42,89.21,85.18,41.362,0.00557,10878446,1022034880.0,-1.2314992656197077,88.51
SH.601888,中国中免,2019-09-03 00:00:00,87.21,87.61,88.48,86.78,41.446,0.00333,6507787,614370752.0,0.21734156943490932,87.42
SH.601888,中国中免,2019-09-04 00:00:00,87.03,85.27,87.03,84.34,40.42,0.00608,11864239,1093515594.0,-2.670927976258422,87.61
SH.601888,中国中免,2019-09-05 00:00:00,86.28,86.08,88.03,85.89,40.775,0.00561,10957130,1026695424.0,0.9499237715491995,85.27
SH.601888,中国中免,2019-09-06 00:00:00,87.03,87.21,88.33,85.45,41.27,0.00434,8479111,797720806.0,1.3127323420074297,86.08
SH.601888,中国中免,2019-09-09 00:00:00,87.89,86.83,88.48,86.56,41.104,0.00356,6948887,655056006.0,-0.43572984749454824,87.21
SH.601888,中国中免,2019-09-10 00:00:00,86.72,86.02,87.32,85.4,40.749,0.00329,6430649,599675182.0,-0.9328573073822437,86.83
SH.601888,中国中免,2019-09-11 00:00:00,86.12,84.14,86.33,83.43,39.925,0.0056,10940851,998087111.0,-2.185538246919316,86.02
SH.601888,中国中免,2019-09-12 00:00:00,84.13,85.42,85.68,83.03,40.486,0.00346,6765101,619206501.0,1.52127406703114,84.14
SH.601888,中国中免,2019-09-16 00:00:00,86.03,85.78,86.12,84.83,40.644,0.0027,5263857,486828252.0,0.42144696792320235,85.42
SH.601888,中国中免,2019-09-17 00:00:00,85.83,85.07,86.5,84.73,40.333,0.00288,5619990,520414412.0,-0.8276987642807274,85.78
SH.601888,中国中免,2019-09-18 00:00:00,85.33,86.83,88.09,85.11,41.104,0.00429,8378126,786154077.0,2.06888444810157,85.07
SH.601888,中国中免,2019-09-19 00:00:00,87.72,88.64,88.93,87.03,41.897,0.00458,8949698,851250985.0,2.0845329955084675,86.83
SH.601888,中国中免,2019-09-20 00:00:00,88.89,86.4,88.99,86.4,40.915,0.00819,15988823,1510244800.0,-2.5270758122743624,88.64
SH.601888,中国中免,2019-09-23 00:00:00,86.68,85.82,86.68,85.03,40.661,0.00331,6466568,598508878.0,-0.6712962962963107,86.4
SH.601888,中国中免,2019-09-24 00:00:00,86.23,86.83,87.18,85.23,41.104,0.00294,5746471,537529209.0,1.1768818457236137,85.82
SH.601888,中国中免,2019-09-25 00:00:00,86.81,87.22,88.38,86.25,41.275,0.00337,6583848,623668975.0,0.4491535183692279,86.83
SH.601888,中国中免,2019-09-26 00:00:00,87.85,86.56,88.43,86.41,40.985,0.00275,5368567,506043095.0,-0.7567071772529198,87.22
SH.601888,中国中免,2019-09-27 00:00:00,86.93,86.04,87.38,85.03,40.758,0.00283,5527726,514389134.0,-0.6007393715341913,86.56
SH.601888,中国中免,2019-09-30 00:00:00,85.61,86.09,87.61,85.61,40.78,0.00292,5693641,534488265.0,0.05811250581124728,86.04
SH.601888,中国中免,2019-10-08 00:00:00,86.82,90.13,91.3,86.7,42.55,0.00967,18886420,1826621093.0,4.6927633871529695,86.09
SH.601888,中国中免,2019-10-09 00:00:00,89.82,86.28,89.83,85.59,40.863,0.00815,15904853,1489980697.0,-4.2716076777987295,90.13
SH.601888,中国中免,2019-10-10 00:00:00,86.96,88.31,88.52,84.94,41.752,0.0043,8392574,788027476.0,2.3528048215113597,86.28
SH.601888,中国中免,2019-10-11 00:00:00,88.83,87.84,88.91,87.83,41.546,0.00239,4675319,444897708.0,-0.5322160570716781,88.31
SH.601888,中国中免,2019-10-14 00:00:00,88.63,87.66,88.88,87.12,41.468,0.00258,5031276,476394139.0,-0.20491803278689302,87.84
SH.601888,中国中免,2019-10-15 00:00:00,87.66,88.34,88.53,87.11,41.765,0.00194,3797162,361146427.0,0.7757243896874365,87.66
SH.601888,中国中免,2019-10-16 00:00:00,88.53,88.73,89.93,88.34,41.936,0.00226,4416712,424640878.0,0.4414761150101886,88.34
SH.601888,中国中免,2019-10-17 00:00:00,88.73,89.28,90.53,88.58,42.177,0.00185,3612458,348044344.0,0.6198579961681473,88.73
SH.601888,中国中免,2019-10-18 00:00:00,89.73,88.28,89.92,88.02,41.739,0.00188,3665504,351000455.0,-1.1200716845878136,89.28
SH.601888,中国中免,2019-10-21 00:00:00,88.11,87.78,89.08,87.13,41.52,0.00162,3163095,300191067.0,-0.5663797009515179,88.28
SH.601888,中国中免,2019-10-22 00:00:00,88.69,87.35,88.69,86.03,41.332,0.00292,5696754,534045704.0,-0.4898610161768134,87.78
SH.601888,中国中免,2019-10-23 00:00:00,86.53,85.1,87.34,85.03,40.346,0.00316,6174107,572412911.0,-2.575844304522038,87.35
SH.601888,中国中免,2019-10-24 00:00:00,85.1,81.68,85.23,80.14,38.847,0.00907,17714052,1575564330.0,-4.018801410105743,85.1
SH.601888,中国中免,2019-10-25 00:00:00,81.66,83.42,83.66,81.13,39.609,0.00433,8454271,759785797.0,2.1302644466209535,81.68
SH.601888,中国中免,2019-10-28 00:00:00,83.42,84.6,85.17,83.23,40.127,0.00337,6572520,601497786.0,1.4145288899544384,83.42
SH.601888,中国中免,2019-10-29 00:00:00,85.14,84.96,85.82,83.53,40.284,0.00449,8769970,807650381.0,0.4255319148936164,84.6
SH.601888,中国中免,2019-10-30 00:00:00,82.21,83.18,84.39,82.21,38.394,0.00519,10141181,916032544.0,-2.0951035781544105,84.96
SH.601888,中国中免,2019-10-31 00:00:00,83.33,83.38,83.73,81.73,38.479,0.00402,7845534,704966552.0,0.24044241404182332,83.18
SH.601888,中国中免,2019-11-01 00:00:00,83.48,83.84,84.48,82.58,38.675,0.00273,5330422,482530694.0,0.5516910530103238,83.38
SH.601888,中国中免,2019-11-04 00:00:00,84.83,85.95,86.36,83.73,39.574,0.00418,8168173,754292426.0,2.516698473282442,83.84
SH.601888,中国中免,2019-11-05 00:00:00,85.85,85.85,86.93,84.81,39.531,0.00328,6397783,594853708.0,-0.11634671320536187,85.95
SH.601888,中国中免,2019-11-06 00:00:00,85.71,85.42,85.96,84.97,39.348,0.0025,4875423,450182716.0,-0.5008736167734334,85.85
