code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.LIST23674,稳定币概念,2025-07-07,868.860747566,879.947606519,882.04709839,857.557720986,0.0,0.0,1880857337,20861069289.0,0.6945469049744026,873.878113131
HK.LIST23674,稳定币概念,2025-07-08,877.681982444,898.038091546,900.850486844,875.999113382,0.0,0.0,2857533334,27218316712.0,2.055859336735338,879.947606519
HK.LIST23674,稳定币概念,2025-07-09,894.471432783,871.57252929,894.471432783,869.17337729,0.0,0.0,2594020212,31479594993.0,-2.9470422808501056,898.038091546
HK.LIST23674,稳定币概念,2025-07-10,865.81573233,876.467212108,880.442616985,865.396508038,0.0,0.0,3296924049,32120123059.0,0.5615921398976723,871.57252929
HK.LIST23674,稳定币概念,2025-07-11,876.232300057,887.998891493,902.783275959,876.232300057,0.0,0.0,2269442579,29914071364.0,1.315700031409618,876.467212108
HK.LIST23674,稳定币概念,2025-07-14,882.971825586,895.037104429,898.834845013,882.971825586,0.0,0.0,1135757623,16261334374.0,0.7925925362549305,887.998891493
HK.LIST23674,稳定币概念,2025-07-15,897.762186169,941.429034993,946.302482667,897.533975175,0.0,0.0,1331673079,33059548736.0,5.183241044916931,895.037104429
HK.LIST23674,稳定币概念,2025-07-16,956.144958554,942.404076453,967.466353203,939.357216802,0.0,0.0,1519988883,28292079223.0,0.10357036205148556,941.429034993
HK.LIST23674,稳定币概念,2025-07-17,941.691098874,937.044645597,950.797003274,933.575178118,0.0,0.0,1235116649,18693219578.0,-0.5686977582028006,942.404076453
HK.LIST23674,稳定币概念,2025-07-18,957.207959764,964.439704379,966.205426056,954.080613123,0.0,0.0,1300056076,24676567005.0,2.9235596095366754,937.044645597
HK.LIST23674,稳定币概念,2025-07-21,985.54904034,976.201516375,985.54904034,970.918404443,0.0,0.0,1162664289,23860377734.0,1.2195487123348372,964.439704379
HK.LIST23674,稳定币概念,2025-07-22,975.647945019,972.565850361,976.643780517,960.665789865,0.0,0.0,1039782476,17068368394.0,-0.3724298675032347,976.201516375
HK.LIST23674,稳定币概念,2025-07-23,980.731723442,992.447662334,1000.555122545,972.706634034,0.0,0.0,1571365767,28260307176.0,2.0442638373144844,972.565850361
HK.LIST23674,稳定币概念,2025-07-24,993.305568167,992.173134314,1001.979334404,989.935789446,0.0,0.0,696060918,17154770650.0,-0.02766171259393403,992.447662334
HK.LIST23674,稳定币概念,2025-07-25,984.132506287,977.455762738,984.782171402,973.539932859,0.0,0.0,901567895,18167636844.0,-1.4833471162445622,992.173134314
HK.LIST23674,稳定币概念,2025-07-28,987.398938053,995.547694522,1002.285430016,985.55743539,0.0,0.0,930985854,16929249553.0,1.8509207755164125,977.455762738
HK.LIST23674,稳定币概念,2025-07-29,985.277038027,993.589620828,994.911635469,973.042686429,0.0,0.0,1253461049,18849286954.0,-0.1966830624765003,995.547694522
HK.LIST23674,稳定币概念,2025-07-30,974.214618077,968.83386705,987.062316932,966.188393771,0.0,0.0,826371674,20363779207.0,-2.4915471396903257,993.589620828
HK.LIST23674,稳定币概念,2025-07-31,960.698628376,953.852317026,969.028992503,945.635926536,0.0,0.0,647915361,20061804881.0,-1.5463487119434862,968.83386705
HK.LIST23674,稳定币概念,2025-08-01,966.248806187,951.55052451,972.907050616,951.058795791,0.0,0.0,1015051158,19302688327.0,-0.24131539808770514,953.852317026
HK.LIST23674,稳定币概念,2025-08-04,941.492128979,947.453675883,954.06503496,936.356530811,0.0,0.0,721820464,12542031820.0,-0.43054451881151073,951.55052451
HK.LIST23674,稳定币概念,2025-08-05,947.890059324,949.927580819,951.885115028,938.410202611,0.0,0.0,845298625,13607680570.0,0.26111091222422506,947.453675883
HK.LIST23674,稳定币概念,2025-08-06,948.366870581,955.077793371,966.345795542,943.254323316,0.0,0.0,547050170,13872288249.0,0.5421689669816311,949.927580819
HK.LIST23674,稳定币概念,2025-08-07,970.018862136,972.433887402,976.424343078,962.363871249,0.0,0.0,916964208,15351910974.0,1.8172440142012622,955.077793371
HK.LIST23674,稳定币概念,2025-08-08,969.664588389,954.464416503,969.664588389,953.443535861,0.0,0.0,619037359,12141684318.0,-1.8478861269436024,972.433887402
HK.LIST23674,稳定币概念,2025-08-11,965.893854346,968.429503385,971.682208839,958.143868048,0.0,0.0,486823308,10149681736.0,1.4631333175484629,954.464416503
HK.LIST23674,稳定币概念,2025-08-12,959.513713349,962.470737339,965.272243448,956.211030914,0.0,0.0,815729499,13483014356.0,-0.6153019941226454,968.429503385
HK.LIST23674,稳定币概念,2025-08-13,984.122067259,1005.861845341,1007.241291618,980.909441324,0.0,0.0,806441603,25874665347.0,4.508304130052409,962.470737339
HK.LIST23674,稳定币概念,2025-08-14,1012.709697809,993.953093083,1014.220394142,988.137063373,0.0,0.0,753576690,17810226317.0,-1.1839351808759413,1005.861845341
HK.LIST23674,稳定币概念,2025-08-15,976.494134064,971.316854955,977.25205536,965.249686913,0.0,0.0,1038138382,24952027318.0,-2.2773950084292065,993.953093083
HK.LIST23674,稳定币概念,2025-08-18,972.103659933,971.957978623,987.77783251,968.759073247,0.0,0.0,658123048,18005574975.0,0.0660056154414905,971.316854955
HK.LIST23674,稳定币概念,2025-08-19,973.202217204,968.595797805,978.595572089,966.887556456,0.0,0.0,533997890,12016887363.0,-0.3459183310335458,971.957978623
HK.LIST23674,稳定币概念,2025-08-20,959.509078963,961.815863482,964.84350369,951.396484001,0.0,0.0,501700100,12466013802.0,-0.699975607819523,968.595797805
HK.LIST23674,稳定币概念,2025-08-21,964.538634476,954.673373341,966.713537041,948.738214779,0.0,0.0,802706549,16620501942.0,-0.7426047346674607,961.815863482
HK.LIST23674,稳定币概念,2025-08-22,954.70695671,970.865507166,973.251125384,952.889886396,0.0,0.0,503061561,15265958563.0,1.6960914881634988,954.673373341
