code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00960,龙湖集团,2019-06-03 00:00:00,20.6413,20.3413,20.7413,19.8913,8.974,0.00066,3900000,111122013.0,-1.4533968306259815,20.6413
HK.00960,龙湖集团,2019-06-04 00:00:00,20.7913,20.6413,21.0413,20.2413,9.069,0.00081,4798834,137647379.0,1.474831992055575,20.3413
HK.00960,龙湖集团,2019-06-05 00:00:00,20.8913,20.9913,21.1913,20.3913,9.179,0.00081,4827343,140385797.0,1.6956296357302971,20.6413
HK.00960,龙湖集团,2019-06-06 00:00:00,21.4913,20.9913,21.6913,20.6413,9.179,0.00061,3628000,105548010.0,0.0,20.9913
HK.00960,龙湖集团,2019-06-10 00:00:00,20.9913,20.8413,21.7413,20.5913,9.132,0.0014,8362050,243278770.0,-0.7145817552986169,20.9913
HK.00960,龙湖集团,2019-06-11 00:00:00,21.1413,20.8913,21.3913,20.5413,9.148,0.00155,9198957,267118182.0,0.23990825908173055,20.8413
HK.00960,龙湖集团,2019-06-12 00:00:00,21.1913,20.9413,21.8413,20.6413,9.164,0.00199,11837162,344835585.0,0.23933407686451852,20.8913
HK.00960,龙湖集团,2019-06-13 00:00:00,21.2413,22.2913,22.6913,20.9413,9.589,0.00226,13464583,405618205.0,6.4465911858385185,20.9413
HK.00960,龙湖集团,2019-06-14 00:00:00,22.0913,21.9413,22.5913,21.4413,9.479,0.00681,40553888,1217675336.0,-1.570119284205055,22.2913
HK.00960,龙湖集团,2019-06-17 00:00:00,21.4913,21.0913,21.9413,21.0913,9.211,0.00129,7678574,226023554.0,-3.873972827498817,21.9413
HK.00960,龙湖集团,2019-06-18 00:00:00,21.7913,20.9913,21.7913,20.5913,9.179,0.00079,4705900,136901589.0,-0.4741291432960577,21.0913
HK.00960,龙湖集团,2019-06-19 00:00:00,21.8913,21.5413,21.8913,21.2913,9.353,0.00063,3782093,112177176.0,2.6201331027616237,20.9913
HK.00960,龙湖集团,2019-06-20 00:00:00,21.6767,22.1767,22.1767,21.5267,9.305,0.00062,3709949,108673257.0,2.949682702529562,21.5413
HK.00960,龙湖集团,2019-06-21 00:00:00,22.1767,21.7267,22.2267,21.3767,9.164,0.0008,4762943,138133450.0,-2.029156727556396,22.1767
HK.00960,龙湖集团,2019-06-24 00:00:00,21.6767,22.3267,22.4767,21.1767,9.353,0.00036,2149872,63388665.0,2.761579070912738,21.7267
HK.00960,龙湖集团,2019-06-25 00:00:00,22.5767,22.1267,23.2267,22.0267,9.29,0.0009,5333689,158678848.0,-0.8957884505995033,22.3267
HK.00960,龙湖集团,2019-06-26 00:00:00,22.0267,21.9767,22.2267,21.5267,9.242,0.00064,3793541,111114738.0,-0.6779140133865357,22.1267
HK.00960,龙湖集团,2019-06-27 00:00:00,22.2767,22.1267,22.4267,21.8267,9.29,0.00046,2727844,80214652.0,0.6825410548444424,21.9767
HK.00960,龙湖集团,2019-06-28 00:00:00,22.4767,22.1267,22.4767,21.9767,9.29,0.00048,2887502,85072117.0,0.0,22.1267
HK.00960,龙湖集团,2019-07-02 00:00:00,21.8767,22.6767,23.0767,21.8767,9.463,0.00062,3671916,110109712.0,2.4856847157506574,22.1267
HK.00960,龙湖集团,2019-07-03 00:00:00,22.6767,22.6767,23.3767,22.2767,9.463,0.00141,8416142,253407383.0,0.0,22.6767
HK.00960,龙湖集团,2019-07-04 00:00:00,22.4767,22.7767,23.2267,22.1767,9.495,0.00205,12196197,367211894.0,0.4409812715254046,22.6767
HK.00960,龙湖集团,2019-07-05 00:00:00,22.6767,23.0767,23.1267,22.3267,9.589,0.00073,4321500,130894264.0,1.3171354937282271,22.7767
HK.00960,龙湖集团,2019-07-08 00:00:00,22.8267,22.2767,23.0767,21.9767,9.337,0.00052,3107581,91913950.0,-3.4667001781017093,23.0767
HK.00960,龙湖集团,2019-07-09 00:00:00,22.1767,22.0767,22.1767,21.3767,9.274,0.00075,4490609,131394768.0,-0.8977990456396271,22.2767
HK.00960,龙湖集团,2019-07-10 00:00:00,22.1267,22.8267,23.1767,21.9267,9.511,0.00132,7871000,236415277.0,3.397246871135632,22.0767
HK.00960,龙湖集团,2019-07-11 00:00:00,22.8267,23.0767,23.3767,22.5767,9.589,0.00365,21744000,654511297.0,1.0952086810620896,22.8267
HK.00960,龙湖集团,2019-07-12 00:00:00,24.5267,23.8267,24.5767,23.2267,9.826,0.00094,5574526,173998868.0,3.2500314169703644,23.0767
HK.00960,龙湖集团,2019-07-15 00:00:00,23.4767,23.5767,23.7267,22.7767,9.747,0.00063,3759600,115599172.0,-1.0492430760449412,23.8267
HK.00960,龙湖集团,2019-07-16 00:00:00,23.5767,24.0267,24.2767,22.7767,9.889,0.00088,5266935,164390397.0,1.9086640624006026,23.5767
HK.00960,龙湖集团,2019-07-17 00:00:00,23.2767,24.1267,24.1767,23.1767,9.921,0.00043,2573000,80488100.0,0.4162036401170276,24.0267
HK.00960,龙湖集团,2019-07-18 00:00:00,23.6767,24.1267,24.3767,23.6767,9.921,0.00034,2023274,63592791.0,0.0,24.1267
HK.00960,龙湖集团,2019-07-19 00:00:00,24.7767,23.8767,24.8267,23.7767,9.842,0.00054,3237583,101200001.0,-1.0361964131024965,24.1267
HK.00960,龙湖集团,2019-07-22 00:00:00,23.4267,23.4767,23.8267,23.0767,9.716,0.00066,3918160,120736213.0,-1.6752733836752927,23.8767
HK.00960,龙湖集团,2019-07-23 00:00:00,23.4767,23.2267,23.8767,22.9267,9.637,0.00069,4109112,125774429.0,-1.064885609987775,23.4767
HK.00960,龙湖集团,2019-07-24 00:00:00,23.2267,23.2767,23.7267,23.0767,9.652,0.0006,3565516,109612126.0,0.2152694958818976,23.2267
HK.00960,龙湖集团,2019-07-25 00:00:00,23.4767,23.1767,23.5767,22.6767,9.621,0.00047,2789572,84529189.0,-0.429614163519749,23.2767
HK.00960,龙湖集团,2019-07-26 00:00:00,22.6767,22.4767,22.9767,22.3267,9.4,0.00056,3307573,98780848.0,-3.020274672408062,23.1767
HK.00960,龙湖集团,2019-07-29 00:00:00,22.5267,22.2267,22.5267,21.9267,9.321,0.00038,2260901,66796823.0,-1.1122629211583552,22.4767
HK.00960,龙湖集团,2019-07-30 00:00:00,22.2767,22.2767,22.6267,22.0767,9.337,0.00022,1281315,38145423.0,0.224954671633669,22.2267
HK.00960,龙湖集团,2019-07-31 00:00:00,21.6767,21.8767,22.6767,21.4267,9.211,0.00067,3984847,117127979.0,-1.7955980912792384,22.2767
HK.00960,龙湖集团,2019-08-01 00:00:00,21.6267,21.3767,22.5767,21.0767,9.053,0.00145,8657404,249576090.0,-2.2855366668647465,21.8767
HK.00960,龙湖集团,2019-08-02 00:00:00,20.1767,20.1767,20.8767,20.0767,8.675,0.00132,7892390,218264268.0,-5.613588626869439,21.3767
HK.00960,龙湖集团,2019-08-05 00:00:00,19.9767,19.0267,19.9767,18.9267,8.312,0.00129,7668142,203917068.0,-5.699643648366673,20.1767
HK.00960,龙湖集团,2019-08-06 00:00:00,19.2767,19.2767,19.3267,17.9767,8.391,0.00185,11023016,288080998.0,1.313943037941419,19.0267
HK.00960,龙湖集团,2019-08-07 00:00:00,19.2767,19.2267,19.6267,18.9267,8.375,0.00076,4536110,120729790.0,-0.2593804956242547,19.2767
HK.00960,龙湖集团,2019-08-08 00:00:00,19.1767,19.4267,19.6267,18.8767,8.438,0.0012,7143906,190444427.0,1.040220110575394,19.2267
HK.00960,龙湖集团,2019-08-09 00:00:00,19.4767,19.8767,20.1267,19.1767,8.58,0.00102,6095186,165323982.0,2.3163995943726894,19.4267
HK.00960,龙湖集团,2019-08-12 00:00:00,19.6767,19.5767,20.1267,19.5267,8.485,0.00043,2589270,70224974.0,-1.509304864489582,19.8767
HK.00960,龙湖集团,2019-08-13 00:00:00,19.5767,19.3767,19.7767,19.1767,8.422,0.00106,6320500,168953564.0,-1.0216226432442612,19.5767
