code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02018,瑞声科技,2025-07-07,39.45,39.2,39.45,38.05,23.728,0.0026,3049259,118469649.0,-0.5076142131979587,39.4
HK.02018,瑞声科技,2025-07-08,39.2,40.4,40.8,39.05,24.455,0.00396,4647585,187195655.0,3.061224489795907,39.2
HK.02018,瑞声科技,2025-07-09,40.4,39.75,40.65,39.6,24.061,0.00248,2919558,116613187.0,-1.6089108910891055,40.4
HK.02018,瑞声科技,2025-07-10,39.5,41.05,41.2,39.15,24.848,0.0047,5521519,224222297.0,3.27044025157232,39.75
HK.02018,瑞声科技,2025-07-11,41.25,40.0,41.25,39.9,24.213,0.00436,5117654,206602506.0,-2.5578562728379954,41.05
HK.02018,瑞声科技,2025-07-14,40.5,39.3,40.5,38.65,23.789,0.0053,6231610,243872736.0,-1.750000000000007,40.0
HK.02018,瑞声科技,2025-07-15,39.4,41.75,42.0,39.4,25.272,0.00801,9411326,388317023.0,6.234096692111967,39.3
HK.02018,瑞声科技,2025-07-16,41.9,41.6,42.3,41.25,25.181,0.00286,3362518,140518557.0,-0.3592814371257451,41.75
HK.02018,瑞声科技,2025-07-17,41.25,41.65,41.85,40.15,25.211,0.00451,5295196,218287313.0,0.12019230769230085,41.6
HK.02018,瑞声科技,2025-07-18,41.75,40.8,42.3,40.5,24.697,0.00522,6137920,251755099.0,-2.040816326530616,41.65
HK.02018,瑞声科技,2025-07-21,40.95,39.9,41.35,39.6,24.152,0.00658,7735170,310004559.0,-2.205882352941173,40.8
HK.02018,瑞声科技,2025-07-22,39.9,39.05,40.25,39.0,23.638,0.00605,7106258,279613344.0,-2.1303258145363446,39.9
HK.02018,瑞声科技,2025-07-23,39.25,39.35,39.75,38.5,23.819,0.0079,9280530,362655452.0,0.7682458386683849,39.05
HK.02018,瑞声科技,2025-07-24,39.6,40.0,40.65,39.2,24.213,0.00655,7696923,307407772.0,1.651842439644215,39.35
HK.02018,瑞声科技,2025-07-25,39.9,40.2,40.3,39.6,24.334,0.00376,4417336,176981260.0,0.5000000000000071,40.0
HK.02018,瑞声科技,2025-07-28,40.2,40.85,41.35,40.2,24.727,0.00455,5340214,218890727.0,1.6169154228855687,40.2
HK.02018,瑞声科技,2025-07-29,40.8,42.4,42.5,40.2,25.665,0.00737,8658765,359413841.0,3.7943696450428326,40.85
HK.02018,瑞声科技,2025-07-30,42.45,40.95,42.45,40.55,24.788,0.00453,5323500,219187101.0,-3.4198113207547074,42.4
HK.02018,瑞声科技,2025-07-31,40.85,39.95,41.15,39.85,24.182,0.00384,4511532,181606193.0,-2.442002442002442,40.95
